id,cliente,valor,status,lat,lng,risco_score
8975,Cliente 8975,43031.53,Pendenciada,-16.1867,-58.5622,21
8976,Cliente 8976,46039.08,Aprovada,-29.1138,-42.9669,30
8977,Cliente 8977,21035.01,Pendenciada,-10.4706,-47.1651,18
8978,Cliente 8978,22300.93,Aprovada,-18.1434,-37.9107,29
8979,Cliente 8979,6111.74,Aprovada,-7.6463,-53.4258,49
8980,Cliente 8980,3484.41,Aprovada,-12.4122,-48.9213,38
8981,Cliente 8981,8953.18,Aprovada,-5.74,-48.403,10
8982,Cliente 8982,10412.63,Aprovada,-25.9927,-58.3256,25
8983,Cliente 8983,38586.02,Reprovada,-13.4026,-41.7972,64
8984,Cliente 8984,44420.62,Reprovada,-20.3045,-49.5727,48
8985,Cliente 8985,40661.38,Pendenciada,-11.9399,-35.8574,65
8986,Cliente 8986,22573.43,Aprovada,-9.6527,-37.7707,33
8987,Cliente 8987,32797.25,Aprovada,-10.5872,-40.082,35
8988,Cliente 8988,1844.63,Aprovada,-8.1985,-46.7402,36
8989,Cliente 8989,48644.02,Aprovada,-26.4376,-51.0258,44
8990,Cliente 8990,20027.64,Aprovada,-7.2345,-55.937,35
8991,Cliente 8991,41450.01,Reprovada,-21.1387,-54.0157,31
8992,Cliente 8992,18734.91,Aprovada,-27.3755,-46.5237,8
8993,Cliente 8993,30116.8,Pendenciada,-28.9917,-37.6662,44
8994,Cliente 8994,38147.69,Aprovada,-23.5732,-52.918,17
8995,Cliente 8995,6866.9,Aprovada,-18.1583,-40.9582,4
8996,Cliente 8996,48040.64,Aprovada,-19.2606,-50.3999,69
8997,Cliente 8997,26859.62,Aprovada,-22.0198,-55.3278,43
8998,Cliente 8998,22365.57,Aprovada,-14.9209,-37.1669,4
8999,Cliente 8999,825.26,Aprovada,-14.3613,-53.0733,52
9000,Cliente 9000,554.88,Aprovada,-23.6557,-57.1763,57
9001,Cliente 9001,25881.13,Aprovada,-11.5845,-35.6757,47
9002,Cliente 9002,5316.32,Pendenciada,-6.9848,-38.5791,33
9003,Cliente 9003,38357.04,Aprovada,-17.2021,-44.3659,29
9004,Cliente 9004,35480.72,Reprovada,-11.5714,-51.8962,45
9005,Cliente 9005,7077.01,Pendenciada,-9.0878,-58.9816,61
9006,Cliente 9006,14699.41,Aprovada,-26.9477,-57.08,36
9007,Cliente 9007,3046.71,Aprovada,-27.3339,-55.4174,55
9008,Cliente 9008,27244.18,Aprovada,-17.3967,-42.2308,34
9009,Cliente 9009,22663.4,Aprovada,-7.3359,-45.5689,27
9010,Cliente 9010,47129.53,Aprovada,-16.3609,-58.972,20
9011,Cliente 9011,22798.96,Aprovada,-5.2973,-36.2768,24
9012,Cliente 9012,19741.76,Pendenciada,-14.8595,-58.106,24
9013,Cliente 9013,24331.53,Aprovada,-15.2006,-40.6898,22
9014,Cliente 9014,968.99,Aprovada,-6.2639,-35.468,12
9015,Cliente 9015,31765.46,Reprovada,-21.4951,-59.175,34
9016,Cliente 9016,2713.06,Aprovada,-18.378,-59.437,59
9017,Cliente 9017,43695.44,Reprovada,-16.0723,-48.7053,69
9018,Cliente 9018,49047.02,Aprovada,-27.8453,-44.5266,17
9019,Cliente 9019,32180.28,Pendenciada,-13.8898,-45.6229,8
9020,Cliente 9020,8696.39,Aprovada,-10.5668,-38.152,49
9021,Cliente 9021,36109.7,Aprovada,-5.7881,-40.7773,51
9022,Cliente 9022,36094.82,Aprovada,-19.6469,-41.3443,13
9023,Cliente 9023,12756.54,Pendenciada,-27.212,-38.6933,48
9024,Cliente 9024,15610.88,Aprovada,-21.8415,-38.3106,6
9025,Cliente 9025,22249.32,Pendenciada,-5.9164,-35.1356,8
9026,Cliente 9026,6115.93,Aprovada,-7.4122,-58.0454,22
9027,Cliente 9027,22597.69,Aprovada,-11.4265,-55.8199,47
9028,Cliente 9028,35501.43,Aprovada,-27.3474,-43.658,70
9029,Cliente 9029,16286.08,Fraude,-8.6217,-47.7857,89
9030,Cliente 9030,28158.13,Aprovada,-6.3712,-39.0199,18
9031,Cliente 9031,21056.32,Aprovada,-26.8251,-44.8341,17
9032,Cliente 9032,21209.27,Aprovada,-19.9873,-49.679,51
9033,Cliente 9033,32891.27,Pendenciada,-24.2779,-46.9203,44
9034,Cliente 9034,20581.0,Aprovada,-27.052,-47.5967,56
9035,Cliente 9035,42907.63,Aprovada,-13.347,-47.8971,31
9036,Cliente 9036,41727.17,Aprovada,-9.3816,-36.6762,0
9037,Cliente 9037,44317.18,Aprovada,-28.2195,-53.8705,26
9038,Cliente 9038,37177.67,Pendenciada,-11.6233,-35.585,32
9039,Cliente 9039,9740.64,Pendenciada,-24.7118,-39.1135,22
9040,Cliente 9040,45772.71,Pendenciada,-9.1091,-38.8184,48
9041,Cliente 9041,43507.61,Aprovada,-24.8819,-58.6293,69
9042,Cliente 9042,16591.72,Fraude,-16.6955,-43.198,94
9043,Cliente 9043,13054.12,Reprovada,-13.6264,-47.3536,60
9044,Cliente 9044,46698.09,Pendenciada,-16.4332,-40.2194,42
9045,Cliente 9045,10997.28,Aprovada,-7.0049,-40.246,49
9046,Cliente 9046,26079.64,Aprovada,-19.0513,-54.1834,40
9047,Cliente 9047,2063.27,Aprovada,-22.9177,-37.6807,27
9048,Cliente 9048,7283.08,Aprovada,-21.3784,-36.6281,33
9049,Cliente 9049,12812.18,Pendenciada,-5.4985,-57.3294,47
9050,Cliente 9050,8847.9,Aprovada,-11.5667,-47.0533,3
9051,Cliente 9051,15661.81,Aprovada,-27.4563,-38.1114,31
9052,Cliente 9052,29488.3,Aprovada,-25.7746,-57.9457,22
9053,Cliente 9053,49098.19,Aprovada,-28.6257,-51.2116,26
9054,Cliente 9054,5197.45,Pendenciada,-12.8147,-49.013,53
9055,Cliente 9055,25105.44,Aprovada,-22.5706,-38.3136,23
9056,Cliente 9056,48039.96,Aprovada,-14.7815,-58.0973,50
9057,Cliente 9057,45358.72,Reprovada,-11.0544,-44.6439,52
9058,Cliente 9058,25413.06,Aprovada,-22.1928,-40.9946,44
9059,Cliente 9059,14813.37,Aprovada,-18.6584,-39.001,26
9060,Cliente 9060,32769.53,Aprovada,-24.8745,-44.7595,21
9061,Cliente 9061,1163.11,Aprovada,-21.7454,-47.1027,29
9062,Cliente 9062,21637.13,Aprovada,-15.7046,-50.3719,26
9063,Cliente 9063,13903.25,Aprovada,-10.5591,-49.8322,0
9064,Cliente 9064,25703.76,Aprovada,-11.8184,-53.4414,48
9065,Cliente 9065,18887.24,Aprovada,-22.2734,-49.2726,12
9066,Cliente 9066,39288.07,Aprovada,-13.5109,-43.5143,56
9067,Cliente 9067,29184.23,Aprovada,-7.0734,-39.0743,61
9068,Cliente 9068,8477.33,Aprovada,-21.5902,-56.5286,6
9069,Cliente 9069,39238.68,Aprovada,-8.4763,-48.497,6
9070,Cliente 9070,22723.0,Aprovada,-21.9912,-43.4867,28
9071,Cliente 9071,12913.69,Aprovada,-11.0215,-46.4373,9
9072,Cliente 9072,11042.69,Aprovada,-25.7551,-58.7801,26
9073,Cliente 9073,47147.01,Aprovada,-29.1146,-37.5625,66
9074,Cliente 9074,7197.05,Aprovada,-24.7755,-55.051,47
9075,Cliente 9075,31921.12,Pendenciada,-28.2706,-42.0752,21
9076,Cliente 9076,46603.64,Aprovada,-10.3235,-38.5655,18
9077,Cliente 9077,42008.76,Aprovada,-5.8276,-56.0633,19
9078,Cliente 9078,6152.81,Fraude,-24.1031,-47.4621,100
9079,Cliente 9079,36204.28,Aprovada,-25.1476,-58.4144,18
9080,Cliente 9080,41939.52,Aprovada,-25.013,-40.6895,32
9081,Cliente 9081,17167.42,Aprovada,-9.6191,-52.499,67
9082,Cliente 9082,24677.04,Aprovada,-6.05,-40.1883,56
9083,Cliente 9083,8238.28,Aprovada,-18.8189,-37.5537,47
9084,Cliente 9084,45891.21,Fraude,-21.2652,-36.7584,98
9085,Cliente 9085,2520.34,Reprovada,-16.5352,-57.1778,44
9086,Cliente 9086,35827.47,Aprovada,-23.5477,-51.5673,1
9087,Cliente 9087,48436.7,Reprovada,-6.3915,-56.0502,56
9088,Cliente 9088,15697.45,Aprovada,-12.5323,-47.0916,42
9089,Cliente 9089,23619.33,Aprovada,-18.5374,-54.1772,4
9090,Cliente 9090,24949.26,Aprovada,-27.9653,-38.1495,47
9091,Cliente 9091,32344.55,Aprovada,-27.9662,-44.644,24
9092,Cliente 9092,6648.67,Aprovada,-13.0475,-36.6557,51
9093,Cliente 9093,22428.05,Aprovada,-5.7307,-37.9108,61
9094,Cliente 9094,41555.24,Aprovada,-9.2455,-59.592,67
9095,Cliente 9095,34540.58,Aprovada,-9.6004,-42.3327,9
9096,Cliente 9096,44578.18,Aprovada,-22.0241,-37.3088,50
9097,Cliente 9097,27329.48,Pendenciada,-20.8085,-45.803,70
9098,Cliente 9098,34519.62,Aprovada,-6.2165,-39.7672,23
9099,Cliente 9099,1729.36,Fraude,-19.9772,-40.3824,100
9100,Cliente 9100,13669.95,Aprovada,-26.8111,-36.9722,51
9101,Cliente 9101,5040.57,Fraude,-22.8271,-36.2548,86
9102,Cliente 9102,11318.81,Aprovada,-23.8882,-47.0318,54
9103,Cliente 9103,6853.5,Aprovada,-18.5978,-56.4966,66
9104,Cliente 9104,2866.97,Aprovada,-13.0128,-46.1441,56
9105,Cliente 9105,5029.93,Fraude,-26.937,-35.1088,90
9106,Cliente 9106,27388.58,Aprovada,-23.7324,-54.1501,55
9107,Cliente 9107,31696.83,Aprovada,-15.7195,-57.9075,43
9108,Cliente 9108,12897.05,Reprovada,-24.8078,-35.2932,10
9109,Cliente 9109,45947.05,Reprovada,-13.2212,-51.2457,12
9110,Cliente 9110,11185.44,Aprovada,-14.7918,-48.7715,31
9111,Cliente 9111,46760.43,Aprovada,-28.755,-40.5354,7
9112,Cliente 9112,17990.43,Aprovada,-24.5297,-37.3625,45
9113,Cliente 9113,22082.92,Aprovada,-11.1391,-39.1184,61
9114,Cliente 9114,4945.01,Aprovada,-8.6874,-52.7879,31
9115,Cliente 9115,3241.49,Reprovada,-17.4548,-59.0812,4
9116,Cliente 9116,21288.02,Aprovada,-8.5756,-57.8741,27
9117,Cliente 9117,11996.62,Aprovada,-25.9649,-43.3152,41
9118,Cliente 9118,14287.44,Aprovada,-24.9389,-49.6983,49
9119,Cliente 9119,17662.25,Aprovada,-13.1091,-58.1487,28
9120,Cliente 9120,31405.48,Aprovada,-18.9238,-49.3199,23
9121,Cliente 9121,13192.21,Aprovada,-13.5931,-54.2894,9
9122,Cliente 9122,26798.04,Aprovada,-20.6812,-48.4885,23
9123,Cliente 9123,4475.08,Pendenciada,-5.6221,-50.21,33
9124,Cliente 9124,46078.15,Aprovada,-28.6002,-57.3198,31
9125,Cliente 9125,37980.8,Reprovada,-6.1885,-35.2043,16
9126,Cliente 9126,43617.87,Aprovada,-15.8717,-43.5449,63
9127,Cliente 9127,5698.9,Aprovada,-25.2516,-44.8284,32
9128,Cliente 9128,2941.52,Aprovada,-9.6134,-46.9842,64
9129,Cliente 9129,44057.83,Aprovada,-22.6967,-42.359,59
9130,Cliente 9130,20729.21,Pendenciada,-6.1388,-58.3649,35
9131,Cliente 9131,7001.87,Aprovada,-20.2113,-44.7057,59
9132,Cliente 9132,6979.97,Reprovada,-17.8113,-44.9763,23
9133,Cliente 9133,1551.82,Aprovada,-18.8985,-40.8983,1
9134,Cliente 9134,46341.91,Reprovada,-22.1536,-51.0475,41
9135,Cliente 9135,36371.84,Aprovada,-20.1144,-56.7377,35
9136,Cliente 9136,22994.39,Aprovada,-19.6409,-56.7785,25
9137,Cliente 9137,34695.39,Aprovada,-10.2062,-54.0985,56
9138,Cliente 9138,12803.06,Pendenciada,-13.0797,-40.2135,35
9139,Cliente 9139,34036.54,Aprovada,-23.7439,-42.0691,9
9140,Cliente 9140,1470.26,Pendenciada,-16.1557,-56.3582,5
9141,Cliente 9141,6275.48,Aprovada,-9.1384,-50.6059,47
9142,Cliente 9142,37706.65,Aprovada,-29.0779,-50.3801,11
9143,Cliente 9143,35757.85,Aprovada,-25.3165,-42.0936,68
9144,Cliente 9144,44465.82,Aprovada,-22.0064,-39.8451,33
9145,Cliente 9145,32244.73,Aprovada,-21.079,-51.9868,12
9146,Cliente 9146,40072.6,Aprovada,-22.1024,-51.9943,49
9147,Cliente 9147,40121.1,Aprovada,-5.719,-56.0102,60
9148,Cliente 9148,13668.23,Aprovada,-27.5497,-58.3544,55
9149,Cliente 9149,9320.1,Aprovada,-15.4772,-48.3271,38
9150,Cliente 9150,27641.83,Aprovada,-8.9217,-44.2252,33
9151,Cliente 9151,28877.39,Aprovada,-22.7824,-48.1792,14
9152,Cliente 9152,20340.28,Aprovada,-15.4429,-36.2197,21
9153,Cliente 9153,15525.39,Aprovada,-10.5405,-36.1178,24
9154,Cliente 9154,3554.62,Fraude,-5.7074,-40.2528,94
9155,Cliente 9155,12828.44,Aprovada,-16.2199,-39.4381,33
9156,Cliente 9156,21174.15,Aprovada,-24.8878,-40.7619,61
9157,Cliente 9157,19354.8,Aprovada,-29.632,-53.817,45
9158,Cliente 9158,26703.25,Aprovada,-6.2181,-59.272,66
9159,Cliente 9159,10023.05,Fraude,-21.7014,-53.8426,97
9160,Cliente 9160,31138.92,Aprovada,-9.9226,-45.4478,32
9161,Cliente 9161,32782.65,Aprovada,-19.1343,-40.5267,34
9162,Cliente 9162,46578.76,Aprovada,-9.3992,-50.8406,13
9163,Cliente 9163,18566.38,Aprovada,-22.3076,-53.8098,49
9164,Cliente 9164,21664.29,Aprovada,-24.4052,-35.9701,3
9165,Cliente 9165,15472.32,Aprovada,-10.2872,-53.2207,21
9166,Cliente 9166,48702.52,Pendenciada,-27.711,-48.9801,69
9167,Cliente 9167,23084.68,Reprovada,-12.3234,-44.6615,42
9168,Cliente 9168,20472.3,Aprovada,-11.7368,-38.8685,20
9169,Cliente 9169,45556.3,Pendenciada,-10.5995,-56.5929,42
9170,Cliente 9170,14410.14,Aprovada,-20.0751,-43.374,57
9171,Cliente 9171,1162.73,Aprovada,-29.0496,-54.655,42
9172,Cliente 9172,38773.77,Aprovada,-29.5795,-42.3084,42
9173,Cliente 9173,33171.25,Aprovada,-14.6241,-58.8681,5
9174,Cliente 9174,1228.73,Aprovada,-8.282,-50.3804,55
9175,Cliente 9175,3399.6,Aprovada,-23.9946,-46.8894,38
9176,Cliente 9176,7016.72,Fraude,-8.2453,-36.4171,88
9177,Cliente 9177,1468.78,Aprovada,-28.1959,-52.0632,23
9178,Cliente 9178,18839.18,Reprovada,-18.7917,-37.9502,49
9179,Cliente 9179,42797.9,Aprovada,-25.9677,-53.2186,9
9180,Cliente 9180,47082.16,Aprovada,-24.5743,-55.1717,21
9181,Cliente 9181,23929.58,Aprovada,-18.8994,-50.1998,47
9182,Cliente 9182,16987.92,Aprovada,-29.6443,-59.6594,15
9183,Cliente 9183,18978.53,Aprovada,-7.1704,-49.0923,57
9184,Cliente 9184,4163.44,Aprovada,-21.3659,-54.058,17
9185,Cliente 9185,46550.99,Aprovada,-20.8506,-49.4477,12
9186,Cliente 9186,43004.81,Reprovada,-20.3104,-37.1213,31
9187,Cliente 9187,17865.86,Reprovada,-20.0022,-44.403,37
9188,Cliente 9188,24290.5,Aprovada,-27.1683,-46.6849,45
9189,Cliente 9189,39909.57,Aprovada,-12.4675,-51.0296,36
9190,Cliente 9190,24461.92,Aprovada,-12.9341,-52.0613,49
9191,Cliente 9191,36711.73,Aprovada,-25.7549,-51.4935,51
9192,Cliente 9192,11042.48,Pendenciada,-18.423,-51.8322,13
9193,Cliente 9193,40576.78,Aprovada,-11.0415,-38.1968,56
9194,Cliente 9194,48943.83,Aprovada,-20.525,-38.4344,41
9195,Cliente 9195,17301.78,Aprovada,-15.2312,-43.1563,64
9196,Cliente 9196,7181.32,Aprovada,-10.9479,-48.5086,64
9197,Cliente 9197,35168.43,Aprovada,-25.9342,-46.6162,5
9198,Cliente 9198,41875.22,Aprovada,-9.0124,-48.4066,68
9199,Cliente 9199,28664.2,Aprovada,-5.3214,-51.0256,43
9200,Cliente 9200,41129.1,Reprovada,-8.7237,-59.1582,55
9201,Cliente 9201,44474.68,Aprovada,-10.2762,-40.7479,51
9202,Cliente 9202,13406.81,Aprovada,-28.7515,-38.4763,21
9203,Cliente 9203,49313.25,Reprovada,-22.5511,-40.6367,46
9204,Cliente 9204,4621.03,Reprovada,-19.1229,-55.1976,48
9205,Cliente 9205,49314.56,Pendenciada,-26.0209,-59.5512,63
9206,Cliente 9206,36079.53,Aprovada,-25.1283,-57.6884,12
9207,Cliente 9207,26180.5,Aprovada,-13.3295,-41.6926,61
9208,Cliente 9208,9708.46,Aprovada,-7.0537,-59.9235,27
9209,Cliente 9209,28326.51,Aprovada,-26.8462,-37.1846,44
9210,Cliente 9210,27401.25,Aprovada,-26.4477,-39.7035,49
9211,Cliente 9211,30189.59,Aprovada,-7.9335,-37.9509,53
9212,Cliente 9212,12165.0,Pendenciada,-23.5192,-57.6379,2
9213,Cliente 9213,39328.59,Aprovada,-9.3946,-45.8369,35
9214,Cliente 9214,4443.68,Aprovada,-17.7905,-49.2642,32
9215,Cliente 9215,14698.92,Pendenciada,-5.446,-38.0143,69
9216,Cliente 9216,47052.11,Reprovada,-16.7771,-41.3248,23
9217,Cliente 9217,29912.37,Aprovada,-25.2048,-40.1449,34
9218,Cliente 9218,34191.0,Aprovada,-28.7942,-46.0875,8
9219,Cliente 9219,21271.32,Aprovada,-5.582,-38.4811,7
9220,Cliente 9220,20529.84,Fraude,-24.2051,-40.6072,95
9221,Cliente 9221,8699.5,Aprovada,-8.7078,-46.3507,32
9222,Cliente 9222,6648.17,Pendenciada,-15.4535,-49.9052,61
9223,Cliente 9223,11816.51,Pendenciada,-20.9563,-37.0077,69
9224,Cliente 9224,11886.26,Aprovada,-29.2395,-54.5732,23
9225,Cliente 9225,44059.39,Aprovada,-15.436,-41.5758,24
9226,Cliente 9226,37550.7,Aprovada,-22.5236,-50.3427,28
9227,Cliente 9227,4962.18,Pendenciada,-12.4908,-57.4802,49
9228,Cliente 9228,42150.51,Aprovada,-25.966,-37.8025,7
9229,Cliente 9229,20799.12,Aprovada,-28.1296,-46.957,27
9230,Cliente 9230,9446.34,Pendenciada,-15.5912,-55.3482,22
9231,Cliente 9231,3726.32,Reprovada,-9.6492,-47.0608,38
9232,Cliente 9232,42544.59,Aprovada,-27.5965,-58.2127,20
9233,Cliente 9233,42741.9,Aprovada,-24.9583,-46.6809,2
9234,Cliente 9234,39868.42,Aprovada,-11.1838,-36.2106,58
9235,Cliente 9235,40539.42,Aprovada,-24.5941,-53.6751,70
9236,Cliente 9236,17237.05,Reprovada,-25.7668,-57.4308,64
9237,Cliente 9237,22627.15,Aprovada,-15.6645,-50.5269,16
9238,Cliente 9238,8056.69,Aprovada,-8.6755,-35.4958,21
9239,Cliente 9239,45053.97,Aprovada,-20.4058,-37.8396,10
9240,Cliente 9240,30450.1,Aprovada,-19.3552,-39.0795,59
9241,Cliente 9241,14230.59,Aprovada,-15.9111,-42.5503,55
9242,Cliente 9242,43322.63,Reprovada,-6.878,-53.5698,56
9243,Cliente 9243,48808.63,Pendenciada,-8.5887,-56.4929,65
9244,Cliente 9244,37292.6,Aprovada,-10.3623,-52.8866,37
9245,Cliente 9245,13808.73,Aprovada,-29.8543,-49.7066,59
9246,Cliente 9246,27586.1,Aprovada,-9.5713,-39.3404,49
9247,Cliente 9247,38541.36,Aprovada,-12.7561,-56.9019,9
9248,Cliente 9248,21304.92,Pendenciada,-17.2337,-54.4245,56
9249,Cliente 9249,12156.73,Aprovada,-25.6341,-50.699,35
9250,Cliente 9250,37844.88,Pendenciada,-7.9331,-57.4514,12
9251,Cliente 9251,8296.82,Reprovada,-17.3757,-37.8418,31
9252,Cliente 9252,45994.01,Aprovada,-28.5035,-44.907,46
9253,Cliente 9253,36166.04,Pendenciada,-20.9478,-58.484,13
9254,Cliente 9254,31171.2,Aprovada,-7.2505,-58.095,11
9255,Cliente 9255,29710.79,Aprovada,-11.8141,-35.7736,2
9256,Cliente 9256,27458.48,Fraude,-12.8785,-50.4344,99
9257,Cliente 9257,14489.39,Aprovada,-7.9051,-36.1671,55
9258,Cliente 9258,43550.82,Aprovada,-28.6116,-40.0766,26
9259,Cliente 9259,27276.93,Aprovada,-25.664,-39.1124,16
9260,Cliente 9260,29801.52,Aprovada,-24.2739,-35.2037,12
9261,Cliente 9261,13909.97,Aprovada,-20.8207,-45.1785,18
9262,Cliente 9262,22228.53,Aprovada,-23.8966,-58.0399,25
9263,Cliente 9263,37599.72,Aprovada,-5.0801,-57.0185,57
9264,Cliente 9264,12514.19,Aprovada,-23.8836,-35.5692,70
9265,Cliente 9265,49793.7,Aprovada,-14.6245,-46.6513,70
9266,Cliente 9266,17310.48,Aprovada,-11.2448,-55.5796,21
9267,Cliente 9267,36661.0,Aprovada,-10.6484,-54.214,57
9268,Cliente 9268,46403.08,Aprovada,-11.8878,-50.964,10
9269,Cliente 9269,22953.04,Aprovada,-15.9013,-57.6711,59
9270,Cliente 9270,43125.3,Reprovada,-17.1893,-37.8148,8
9271,Cliente 9271,19696.1,Aprovada,-22.4129,-41.0617,3
9272,Cliente 9272,5708.51,Pendenciada,-9.551,-48.113,57
9273,Cliente 9273,35252.58,Aprovada,-10.0844,-46.2441,24
9274,Cliente 9274,5144.75,Aprovada,-21.9979,-53.2763,62
9275,Cliente 9275,12678.49,Pendenciada,-6.7092,-41.2854,1
9276,Cliente 9276,21521.03,Aprovada,-7.4754,-35.9126,25
9277,Cliente 9277,32736.01,Pendenciada,-12.4988,-58.421,11
9278,Cliente 9278,43389.8,Aprovada,-29.8998,-43.8883,7
9279,Cliente 9279,49390.3,Pendenciada,-9.1949,-53.9583,17
9280,Cliente 9280,24969.13,Aprovada,-8.0775,-43.3844,12
9281,Cliente 9281,30981.98,Aprovada,-23.735,-47.3864,8
9282,Cliente 9282,4690.76,Aprovada,-17.4714,-44.5069,61
9283,Cliente 9283,25915.68,Reprovada,-18.5418,-53.9142,60
9284,Cliente 9284,18004.64,Pendenciada,-22.5857,-40.6228,12
9285,Cliente 9285,4102.12,Aprovada,-13.8082,-37.0688,66
9286,Cliente 9286,15488.75,Aprovada,-12.64,-53.4511,39
9287,Cliente 9287,4234.61,Aprovada,-14.2806,-44.1911,33
9288,Cliente 9288,48569.28,Aprovada,-11.5701,-47.4962,25
9289,Cliente 9289,7777.04,Aprovada,-8.9814,-55.3537,17
9290,Cliente 9290,16646.98,Aprovada,-11.0498,-39.7553,16
9291,Cliente 9291,39616.45,Aprovada,-25.4293,-44.0013,68
9292,Cliente 9292,17088.39,Pendenciada,-23.4295,-53.014,69
9293,Cliente 9293,26451.83,Aprovada,-11.5357,-54.9892,21
9294,Cliente 9294,6615.65,Aprovada,-7.3998,-54.568,60
9295,Cliente 9295,36385.82,Aprovada,-7.8548,-48.37,34
9296,Cliente 9296,46531.93,Reprovada,-28.6389,-49.5212,33
9297,Cliente 9297,37266.23,Aprovada,-14.716,-53.5199,46
9298,Cliente 9298,25293.26,Reprovada,-17.95,-57.5396,52
9299,Cliente 9299,14631.07,Aprovada,-29.3637,-59.3462,60
9300,Cliente 9300,40215.47,Reprovada,-29.4548,-55.8527,21
9301,Cliente 9301,40607.8,Pendenciada,-24.3486,-59.5474,38
9302,Cliente 9302,8227.97,Reprovada,-10.0639,-38.7464,9
9303,Cliente 9303,9845.32,Aprovada,-11.5341,-49.8046,50
9304,Cliente 9304,16258.81,Reprovada,-21.6004,-45.1983,41
9305,Cliente 9305,18090.13,Aprovada,-24.0019,-36.5632,39
9306,Cliente 9306,26616.37,Reprovada,-29.5593,-56.143,40
9307,Cliente 9307,42803.26,Aprovada,-27.0099,-43.9962,1
9308,Cliente 9308,9267.57,Reprovada,-18.4209,-54.433,15
9309,Cliente 9309,9412.59,Aprovada,-11.4602,-43.7269,18
9310,Cliente 9310,29996.98,Aprovada,-13.7969,-52.259,41
9311,Cliente 9311,43312.4,Aprovada,-17.9856,-49.2235,64
9312,Cliente 9312,907.25,Aprovada,-19.2445,-59.6081,55
9313,Cliente 9313,11661.38,Aprovada,-19.276,-56.273,52
9314,Cliente 9314,29353.18,Reprovada,-29.6828,-50.216,26
9315,Cliente 9315,16026.52,Pendenciada,-20.9719,-51.6583,36
9316,Cliente 9316,24773.99,Aprovada,-15.4455,-53.7271,3
9317,Cliente 9317,2546.47,Pendenciada,-13.293,-54.158,53
9318,Cliente 9318,7396.44,Aprovada,-28.106,-35.6176,31
9319,Cliente 9319,14506.06,Aprovada,-28.1457,-41.9896,49
9320,Cliente 9320,2829.31,Pendenciada,-18.6153,-52.2123,64
9321,Cliente 9321,34570.08,Aprovada,-19.8918,-39.7107,17
9322,Cliente 9322,40506.12,Reprovada,-7.4665,-39.2208,16
9323,Cliente 9323,49197.27,Aprovada,-22.4989,-58.63,40
9324,Cliente 9324,17422.11,Aprovada,-9.9081,-47.7125,70
9325,Cliente 9325,37331.77,Aprovada,-9.5913,-58.9069,31
9326,Cliente 9326,222.04,Aprovada,-27.1206,-52.4394,52
9327,Cliente 9327,31800.0,Aprovada,-21.0771,-54.9042,61
9328,Cliente 9328,17511.22,Aprovada,-27.0726,-38.6124,29
9329,Cliente 9329,17335.82,Aprovada,-26.8104,-43.2393,40
9330,Cliente 9330,49010.78,Pendenciada,-17.2515,-42.6627,22
9331,Cliente 9331,26178.9,Aprovada,-28.9597,-58.0759,28
9332,Cliente 9332,14255.41,Aprovada,-10.8342,-44.4265,49
9333,Cliente 9333,9513.34,Reprovada,-21.2888,-40.2606,11
9334,Cliente 9334,15398.8,Aprovada,-9.6791,-55.1382,20
9335,Cliente 9335,1721.4,Aprovada,-28.2888,-55.2433,45
9336,Cliente 9336,25708.09,Aprovada,-27.7966,-52.2732,54
9337,Cliente 9337,12055.13,Aprovada,-6.1395,-56.0993,18
9338,Cliente 9338,42759.58,Pendenciada,-29.2481,-59.6557,17
9339,Cliente 9339,14475.75,Aprovada,-6.2386,-49.0046,63
9340,Cliente 9340,17701.08,Pendenciada,-7.346,-51.477,48
9341,Cliente 9341,7478.78,Aprovada,-8.805,-45.3237,4
9342,Cliente 9342,47318.45,Reprovada,-15.6385,-43.3502,27
9343,Cliente 9343,35095.54,Aprovada,-15.6711,-49.6823,47
9344,Cliente 9344,4055.97,Aprovada,-23.9726,-37.3981,9
9345,Cliente 9345,9998.25,Aprovada,-6.3077,-35.0146,41
9346,Cliente 9346,19022.7,Aprovada,-29.9201,-44.0639,54
9347,Cliente 9347,25872.75,Aprovada,-26.9165,-38.4105,31
9348,Cliente 9348,5570.34,Aprovada,-18.7275,-53.542,45
9349,Cliente 9349,27190.42,Aprovada,-15.0866,-39.3604,42
9350,Cliente 9350,27719.35,Aprovada,-12.4686,-45.7488,4
9351,Cliente 9351,34929.91,Aprovada,-27.1385,-45.3198,34
9352,Cliente 9352,15468.89,Pendenciada,-6.2724,-49.8702,17
9353,Cliente 9353,49981.98,Aprovada,-24.7083,-44.7518,58
9354,Cliente 9354,16317.88,Aprovada,-21.9518,-37.6316,60
9355,Cliente 9355,48254.53,Aprovada,-11.2499,-39.011,0
9356,Cliente 9356,40475.28,Aprovada,-24.8852,-46.3024,25
9357,Cliente 9357,2057.58,Aprovada,-26.9438,-47.5477,11
9358,Cliente 9358,14338.09,Reprovada,-5.1006,-48.3157,43
9359,Cliente 9359,12699.68,Aprovada,-27.9476,-39.3228,54
9360,Cliente 9360,10736.93,Aprovada,-21.7715,-36.4606,14
9361,Cliente 9361,40000.04,Aprovada,-11.5212,-47.4234,30
9362,Cliente 9362,13981.95,Aprovada,-5.5695,-55.052,26
9363,Cliente 9363,21005.6,Aprovada,-26.2181,-58.4784,6
