account_id,customer_id,branch_id,account_type,balance,open_date,status
50830,36019,72,Salary,199514.73,2026-03-09,Active
58741,34862,129,Current,2693.35,2026-03-09,Active
64397,24194,24,Savings,5740.7,2026-03-09,Active
72445,54682,105,Savings,102911.02,2026-03-09,Active
75734,7795,35,Savings,2309.77,2026-03-09,Active
83124,34290,133,Salary,1100.95,2026-03-09,Active
88749,39446,68,Savings,76212.21,2026-03-09,Active
90677,20938,27,Current,32115.05,2026-03-09,Active
9013,36024,12,Savings,54019.85,2026-03-10,Dormant
15336,34003,106,Savings,37296.4,2026-03-10,Active
23284,15960,45,Savings,37983.18,2026-03-10,Closed
26686,51668,88,Current,58470.57,2026-03-10,Active
35663,32614,83,NRI,45961.1,2026-03-10,Active
41159,3262,101,Savings,46307.24,2026-03-10,Active
53200,3836,47,Current,11607.17,2026-03-10,Active
68517,50049,62,Current,12267.34,2026-03-10,Active
69546,36805,49,Savings,113920.97,2026-03-10,Active
69917,5581,46,Savings,59531.76,2026-03-10,Active
80968,7307,58,Salary,15911.29,2026-03-10,Active
86879,29088,54,Salary,65224.15,2026-03-10,Active
18726,43672,5,NRI,128036.67,2026-03-11,Closed
26465,44455,61,Salary,10372.03,2026-03-11,Active
40080,13950,74,Savings,108578.39,2026-03-11,Dormant
44681,30444,94,Current,4641.52,2026-03-11,Active
55488,17478,59,Savings,63979.95,2026-03-11,Active
55634,35540,78,Savings,3861.51,2026-03-11,Dormant
79376,17560,70,Savings,141868.46,2026-03-11,Active
1944,57638,67,Savings,39373.56,2026-03-12,Active
3081,37853,29,Fixed Deposit,43958.09,2026-03-12,Active
8484,2448,83,Salary,10223.6,2026-03-12,Dormant
12263,40368,36,Savings,8412.44,2026-03-12,Active
14410,26224,5,Savings,95460.12,2026-03-12,Active
16601,21,22,Savings,15002.84,2026-03-12,Active
19435,59546,96,Fixed Deposit,26113.06,2026-03-12,Closed
25926,1178,63,Salary,128618.77,2026-03-12,Active
27109,8686,21,Current,2924.41,2026-03-12,Active
46123,3331,70,Savings,49873.4,2026-03-12,Active
49031,15535,47,Savings,9431.87,2026-03-12,Active
53798,21021,70,Savings,14138.5,2026-03-12,Closed
55926,41482,60,Current,130740.79,2026-03-12,Active
83508,39996,107,Current,16999.88,2026-03-12,Active
89014,37925,34,Current,780.01,2026-03-12,Active
10616,48147,37,Savings,8717.26,2026-03-13,Active
11550,31595,50,Fixed Deposit,86923.81,2026-03-13,Closed
29564,25080,64,Current,13012.47,2026-03-13,Dormant
39630,31111,19,Savings,15814.46,2026-03-13,Active
40136,32362,145,Savings,93874.07,2026-03-13,Active
41232,17142,103,Salary,2926.03,2026-03-13,Active
43082,45772,96,Salary,6677.71,2026-03-13,Active
50874,7575,35,Current,101119.5,2026-03-13,Active
67051,2677,91,NRI,33282.49,2026-03-13,Active
70822,23582,72,Savings,111015.15,2026-03-13,Active
87798,2171,148,Salary,175036.76,2026-03-13,Dormant
89890,8001,36,Fixed Deposit,7470.39,2026-03-13,Active
91159,3454,8,Savings,1368.99,2026-03-13,Dormant
17933,55334,93,Fixed Deposit,22332.93,2026-03-14,Closed
20664,19968,145,Savings,43062.11,2026-03-14,Closed
25271,47757,66,Savings,17682.26,2026-03-14,Active
33212,20959,79,Current,15660.57,2026-03-14,Active
33790,38593,98,Savings,28233.06,2026-03-14,Active
36238,7466,95,Current,8271.27,2026-03-14,Active
36607,18104,137,Savings,43701.26,2026-03-14,Active
41995,29585,131,Savings,56103.52,2026-03-14,Active
50384,42697,9,Current,30795.15,2026-03-14,Active
50862,41646,128,Savings,14458.71,2026-03-14,Closed
52359,12521,134,Current,47173.18,2026-03-14,Active
66467,46622,116,Savings,4426.42,2026-03-14,Active
66485,28200,4,Fixed Deposit,18608.83,2026-03-14,Active
66958,9792,80,NRI,9642.45,2026-03-14,Active
73820,49815,92,Current,35004.68,2026-03-14,Active
76460,47833,93,Current,43872.2,2026-03-14,Active
84149,7993,2,Savings,16912.99,2026-03-14,Closed
93365,50652,48,Savings,42139.3,2026-03-14,Active
10312,37452,110,Current,6033.4,2026-03-15,Active
19444,53079,83,Savings,41785.02,2026-03-15,Active
33804,44491,64,Savings,2222.6,2026-03-15,Active
36851,33867,64,Current,16654.83,2026-03-15,Active
39212,25951,93,Savings,18889.97,2026-03-15,Active
41841,25236,25,Savings,90889.41,2026-03-15,Dormant
52032,38401,37,Savings,2971.49,2026-03-15,Active
54039,31799,140,Savings,56153.34,2026-03-15,Active
55956,14765,1,Savings,13072.9,2026-03-15,Active
63996,55311,99,Current,107655.16,2026-03-15,Active
64293,58557,148,Current,3321.09,2026-03-15,Active
65095,27052,12,Fixed Deposit,4206.24,2026-03-15,Active
70682,16097,141,Savings,2410.93,2026-03-15,Active
77119,33171,112,Savings,2121.65,2026-03-15,Active
83500,33736,42,Savings,25374.33,2026-03-15,Active
87836,42991,33,Fixed Deposit,52070.47,2026-03-15,Active
88609,494,63,Salary,101796.21,2026-03-15,Active
91265,13034,37,Current,27558.07,2026-03-15,Active
8129,34049,80,Current,106634.51,2026-03-16,Active
13516,6866,114,Savings,51212.99,2026-03-16,Active
25164,24983,103,Savings,56217.64,2026-03-16,Active
30475,51305,43,Savings,90195.28,2026-03-16,Dormant
32817,14084,103,Current,8514.87,2026-03-16,Active
43096,41267,73,Savings,46285.04,2026-03-16,Active
55035,6540,70,Savings,53318.1,2026-03-16,Active
55988,20434,22,Current,66727.25,2026-03-16,Active
57761,9888,86,Salary,24223.3,2026-03-16,Dormant
59417,16691,47,Savings,15198.67,2026-03-16,Active
62162,15318,70,Savings,128849.06,2026-03-16,Active
77758,6430,75,Salary,28993.03,2026-03-16,Active
83272,59689,57,Savings,16622.05,2026-03-16,Active
87219,43191,102,Savings,5471.33,2026-03-16,Active
91139,34391,113,Savings,45277.13,2026-03-16,Active
26137,45232,92,Salary,23647.83,2026-03-17,Active
40250,26405,37,Current,18454.15,2026-03-17,Active
44338,11730,23,Current,36319.41,2026-03-17,Active
45363,46973,127,Savings,28223.53,2026-03-17,Dormant
65933,10345,13,Current,62334.52,2026-03-17,Active
1160,42730,125,Savings,104718.64,2026-03-18,Active
14886,11113,45,Salary,62478.56,2026-03-18,Active
18426,48897,23,Salary,4689.32,2026-03-18,Active
24331,57513,134,NRI,3254.11,2026-03-18,Closed
26712,31263,37,Savings,30999.31,2026-03-18,Active
35162,57899,32,Savings,48158.26,2026-03-18,Active
48242,47238,98,Savings,29356.29,2026-03-18,Active
55230,16281,63,Savings,73236.02,2026-03-18,Active
61426,8280,54,Fixed Deposit,54041.22,2026-03-18,Active
74767,11732,139,Current,57085.81,2026-03-18,Active
86447,12581,11,Savings,26627.45,2026-03-18,Active
87683,575,123,Savings,9973.39,2026-03-18,Active
89710,7507,46,Fixed Deposit,107361.68,2026-03-18,Active
2152,25208,108,Current,66262.06,2026-03-19,Active
7723,13494,135,Savings,78604.97,2026-03-19,Active
16928,39795,53,Current,4199.22,2026-03-19,Active
19154,49427,54,Savings,44311.16,2026-03-19,Active
22677,59770,59,Savings,12218.17,2026-03-19,Active
25473,59329,47,Salary,6465.01,2026-03-19,Active
33766,29551,149,Current,38111,2026-03-19,Active
35481,31226,9,Salary,10432.32,2026-03-19,Active
54056,49251,22,Current,7530.22,2026-03-19,Active
58308,2572,136,Current,148106.53,2026-03-19,Closed
64852,46183,29,Savings,107537.03,2026-03-19,Active
71820,53258,84,Savings,2714.75,2026-03-19,Active
75672,4044,63,Savings,6071.61,2026-03-19,Active
77378,6331,106,Current,178515.24,2026-03-19,Active
82200,56244,53,Current,38869.4,2026-03-19,Active
86175,32610,56,Savings,9283.19,2026-03-19,Active
1656,6349,18,Savings,56470.48,2026-03-20,Active
10613,24566,113,Savings,56650.24,2026-03-20,Closed
29290,56467,40,NRI,10634.04,2026-03-20,Active
48899,18220,119,Salary,9889.58,2026-03-20,Active
49223,20189,115,Salary,111418.25,2026-03-20,Active
65681,47506,89,Savings,124181.19,2026-03-20,Active
69453,11086,107,Current,23215.72,2026-03-20,Active
79086,51164,73,Savings,7452.93,2026-03-20,Active
2813,7586,22,Savings,164364.01,2026-03-21,Active
3457,6356,8,Savings,32790.76,2026-03-21,Active
4404,18538,23,NRI,161795.55,2026-03-21,Active
15285,32229,48,Current,15123.84,2026-03-21,Active
18787,10342,120,Savings,48094.98,2026-03-21,Active
19543,5250,55,Savings,28711.29,2026-03-21,Active
28923,7053,5,Savings,4852.42,2026-03-21,Active
31675,18375,22,Current,38255.57,2026-03-21,Closed
41642,26809,61,Savings,10434.85,2026-03-21,Active
61288,1832,68,Current,92713.63,2026-03-21,Active
67589,23408,26,NRI,7474.5,2026-03-21,Active
85908,33522,100,Savings,5852.38,2026-03-21,Active
2787,30421,37,Current,84722.14,2026-03-22,Active
19082,11826,13,Current,58452.44,2026-03-22,Closed
20011,24430,47,Savings,17347.11,2026-03-22,Active
23568,7368,18,Savings,28141.62,2026-03-22,Active
31011,11965,41,Savings,2191.41,2026-03-22,Active
32567,44483,70,Savings,16805.36,2026-03-22,Active
46077,37311,18,Fixed Deposit,263302.51,2026-03-22,Active
51497,25935,142,Salary,2999.61,2026-03-22,Active
54377,3469,27,Savings,100616.2,2026-03-22,Active
55959,22223,142,Fixed Deposit,6412.2,2026-03-22,Dormant
59736,43166,123,Savings,19553.78,2026-03-22,Active
66487,52366,27,Savings,148601.08,2026-03-22,Active
66908,5451,61,Fixed Deposit,19321.08,2026-03-22,Active
69109,26318,70,Current,18315.12,2026-03-22,Active
74420,36539,127,Current,4203.67,2026-03-22,Active
81499,32196,112,Current,45985.83,2026-03-22,Active
85824,28292,100,Savings,82429.98,2026-03-22,Active
15373,11179,84,Savings,36175.16,2026-03-23,Active
37619,21703,137,Salary,15236.33,2026-03-23,Active
59338,48323,101,Savings,140799.77,2026-03-23,Active
61289,15506,78,Savings,7430.13,2026-03-23,Active
67236,46275,46,Savings,12811.71,2026-03-23,Active
82431,7093,132,Fixed Deposit,43534.8,2026-03-23,Active
146,25016,69,Savings,29925.03,2026-03-24,Active
8529,137,36,Current,20386.91,2026-03-24,Active
18005,48318,15,Current,2451.71,2026-03-24,Active
22845,46719,41,Savings,14300.42,2026-03-24,Active
24646,54032,146,Savings,99053.95,2026-03-24,Active
29565,55331,63,Savings,27100.24,2026-03-24,Active
32476,37106,73,Salary,38776.37,2026-03-24,Active
39475,35144,15,Current,38170.21,2026-03-24,Active
42770,49688,67,Savings,58405.52,2026-03-24,Active
49510,50241,6,Current,10034.75,2026-03-24,Active
51710,57738,33,Salary,5797.24,2026-03-24,Active
55805,7945,79,Salary,250856.29,2026-03-24,Active
59219,14091,140,Savings,9067.98,2026-03-24,Active
64576,35840,71,Fixed Deposit,102415.44,2026-03-24,Active
64625,52979,59,Savings,987.62,2026-03-24,Active
73380,9171,5,Savings,17432.43,2026-03-24,Active
78040,16849,37,Savings,63511.36,2026-03-24,Dormant
78300,14236,110,Current,10394.64,2026-03-24,Active
85163,55979,125,Savings,14612.74,2026-03-24,Active
10624,13028,136,Savings,55041.86,2026-03-25,Active
14130,45462,129,Salary,28467.55,2026-03-25,Active
23226,21008,149,Fixed Deposit,10348.22,2026-03-25,Active
30400,21195,146,Savings,17959.42,2026-03-25,Active
43970,31515,142,Savings,125738.28,2026-03-25,Dormant
68164,10609,112,Savings,93120.11,2026-03-25,Dormant
93800,37476,17,Savings,77199.74,2026-03-25,Active
952,15413,119,Current,1208.22,2026-03-26,Active
7101,50079,96,Current,16888.39,2026-03-26,Active
13329,52832,127,Current,63327.53,2026-03-26,Active
18001,27666,70,Salary,14924.04,2026-03-26,Active
21173,8480,137,Current,7965.29,2026-03-26,Active
22950,1436,135,Savings,35134.61,2026-03-26,Active
24480,47740,4,Savings,1178.19,2026-03-26,Active
53018,45144,133,Savings,36742.87,2026-03-26,Active
64441,31718,70,Savings,93176.04,2026-03-26,Dormant
81220,49909,137,Fixed Deposit,18820.3,2026-03-26,Closed
81487,32724,73,Savings,58993.21,2026-03-26,Active
92644,58861,11,Salary,10715.12,2026-03-26,Active
1169,13176,96,Current,89043.13,2026-03-27,Active
4292,14490,35,Savings,34818.19,2026-03-27,Closed
7678,49412,64,Salary,32260.19,2026-03-27,Active
10342,4009,72,Savings,5901.34,2026-03-27,Dormant
15584,33727,109,Savings,14635.91,2026-03-27,Active
24230,7620,16,Current,13320.17,2026-03-27,Active
40013,8353,35,Salary,49331.21,2026-03-27,Dormant
40696,53314,83,Savings,29237.06,2026-03-27,Active
42769,12602,139,Current,5941.86,2026-03-27,Active
46076,14802,15,Savings,58547.12,2026-03-27,Active
50590,31884,47,Current,44082.93,2026-03-27,Dormant
58794,12389,122,Current,7805.65,2026-03-27,Active
59899,31749,45,Current,45346.59,2026-03-27,Closed
60256,54604,139,Savings,13935.11,2026-03-27,Active
77127,47480,148,Current,128304.58,2026-03-27,Active
85108,56290,146,Savings,59427.49,2026-03-27,Dormant
91592,32205,72,Current,2114.08,2026-03-27,Dormant
13416,5980,48,Savings,33645.67,2026-03-28,Active
26333,28207,28,Savings,68382.39,2026-03-28,Active
35088,25448,21,Savings,22744.3,2026-03-28,Active
38409,2169,75,Savings,41711.5,2026-03-28,Active
58534,14507,148,Fixed Deposit,5797.42,2026-03-28,Dormant
62602,54750,140,Current,220924.71,2026-03-28,Active
67504,13170,46,Savings,58459.23,2026-03-28,Active
69748,12085,95,Savings,15232.44,2026-03-28,Active
76591,59535,26,Savings,80382.93,2026-03-28,Active
77834,3530,36,Savings,22396.32,2026-03-28,Active
8062,53694,54,Current,1312.91,2026-03-29,Active
24636,20848,15,Fixed Deposit,46330.95,2026-03-29,Closed
31004,26213,56,Savings,9930.5,2026-03-29,Active
46178,48951,62,Savings,114018.17,2026-03-29,Dormant
56879,13650,138,Savings,42765.81,2026-03-29,Active
58255,5538,54,Salary,149242.66,2026-03-29,Active
59374,24041,87,Current,34997.53,2026-03-29,Active
60708,33240,136,Savings,18372.17,2026-03-29,Active
73525,24076,21,Savings,15347.08,2026-03-29,Active
84331,28335,7,Savings,76290.57,2026-03-29,Active
17116,6498,102,Fixed Deposit,16791.13,2026-03-30,Active
24418,43981,24,Savings,128942.08,2026-03-30,Active
24910,35190,44,NRI,109048.82,2026-03-30,Active
29348,51870,26,Current,10871.37,2026-03-30,Active
39311,10120,137,NRI,5132.83,2026-03-30,Active
56031,43694,39,Savings,18272.68,2026-03-30,Active
65564,43833,4,Savings,5625.33,2026-03-30,Active
81297,23590,122,Fixed Deposit,68002.93,2026-03-30,Active
82489,40580,28,Fixed Deposit,6566.64,2026-03-30,Dormant
83356,22283,132,Salary,31116.51,2026-03-30,Active
85380,48086,16,Savings,95425.27,2026-03-30,Dormant
13503,28976,128,Savings,21071.19,2026-03-31,Active
21786,40135,131,Savings,15192.77,2026-03-31,Dormant
22102,43168,45,Fixed Deposit,19623.5,2026-03-31,Active
22689,20660,82,Savings,5669.71,2026-03-31,Active
22938,12558,52,NRI,45176.43,2026-03-31,Active
36095,37992,44,Current,59206.66,2026-03-31,Active
38957,44121,73,Savings,62526.63,2026-03-31,Active
45445,23257,121,Current,35416.6,2026-03-31,Active
60644,46482,145,Savings,56002.8,2026-03-31,Active
67042,20372,2,Current,3293.08,2026-03-31,Active
72620,54755,145,Savings,21976.7,2026-03-31,Active
74660,38762,112,Current,56603.63,2026-03-31,Active
79827,30180,94,Savings,20350.66,2026-03-31,Active
85378,11551,107,Salary,88602.25,2026-03-31,Active
86620,25477,130,Savings,32289.85,2026-03-31,Dormant
16174,41258,124,Current,19727.21,2026-04-01,Active
28511,39685,59,Savings,12724.89,2026-04-01,Active
34016,15835,108,Current,64473.27,2026-04-01,Active
45312,14914,90,Savings,77773.12,2026-04-01,Active
45351,37736,77,Salary,8494.25,2026-04-01,Active
52919,17347,26,Savings,3400.55,2026-04-01,Active
60527,58382,48,Fixed Deposit,92247.14,2026-04-01,Active
61851,50175,101,Fixed Deposit,28343.35,2026-04-01,Active
74563,45405,103,Salary,24317.93,2026-04-01,Active
80053,31902,16,Current,8800.56,2026-04-01,Active
86133,6676,86,Salary,1522.17,2026-04-01,Active
1741,7420,3,Salary,93348.28,2026-04-02,Active
6072,30881,20,Fixed Deposit,11121.4,2026-04-02,Active
12529,56828,117,Savings,15083.45,2026-04-02,Active
19188,17587,149,Savings,84487.34,2026-04-02,Active
38424,22585,139,Current,97386.08,2026-04-02,Active
47652,36462,10,Current,17949.08,2026-04-02,Active
57981,15219,108,Current,75437.5,2026-04-02,Active
67448,15952,44,Savings,134377.37,2026-04-02,Active
68182,19326,98,Savings,85099.05,2026-04-02,Active
83398,31609,31,Savings,87428.42,2026-04-02,Active
90424,6440,130,Fixed Deposit,7400.91,2026-04-02,Active
91467,10001,18,Salary,60749.01,2026-04-02,Dormant
7368,37392,15,Salary,10704.89,2026-04-03,Active
17779,4952,86,Salary,19878.41,2026-04-03,Active
33139,2416,82,Salary,6642.56,2026-04-03,Active
41306,116,100,Savings,102541.96,2026-04-03,Active
50930,42447,142,Savings,12208.41,2026-04-03,Active
57253,23448,46,NRI,83964.55,2026-04-03,Active
57381,28637,130,Current,49247.47,2026-04-03,Active
62357,25553,122,Fixed Deposit,10741.71,2026-04-03,Active
64579,52978,99,Savings,36333.94,2026-04-03,Active
65518,26579,98,Savings,64740.88,2026-04-03,Active
65773,1931,44,Savings,7514.9,2026-04-03,Closed
70966,38030,10,Savings,51060.08,2026-04-03,Active
81422,13451,97,Savings,64220.33,2026-04-03,Active
82356,25404,70,Salary,64150.25,2026-04-03,Active
15751,40980,143,Savings,9912.63,2026-04-04,Active
35013,35150,93,Current,47426.57,2026-04-04,Active
49504,11951,74,Salary,15541.56,2026-04-04,Closed
52858,54027,120,Salary,16835.05,2026-04-04,Active
61106,35051,70,Current,159214.49,2026-04-04,Active
69155,42464,36,Savings,6977.02,2026-04-04,Active
86059,9491,127,Savings,13645.57,2026-04-04,Active
90819,39294,55,Savings,1206.65,2026-04-04,Active
93472,7464,33,Savings,119523.39,2026-04-04,Active
13940,32440,39,Savings,5964.51,2026-04-05,Active
19189,26723,4,Current,61960.84,2026-04-05,Active
38850,24749,123,Salary,13264.26,2026-04-05,Active
67788,38896,52,Fixed Deposit,57785.75,2026-04-05,Active
71779,13766,42,Salary,87860.05,2026-04-05,Dormant
4188,4714,106,Savings,9021.38,2026-04-06,Active
15211,11142,118,Savings,20098.84,2026-04-06,Dormant
15526,14141,45,Current,7455.42,2026-04-06,Active
19560,11772,146,Current,85952.7,2026-04-06,Active
25391,9762,78,Salary,83260.92,2026-04-06,Active
34958,44177,60,Salary,82926.92,2026-04-06,Active
35226,35565,33,Savings,27168.21,2026-04-06,Active
35329,52022,13,Fixed Deposit,76187.91,2026-04-06,Active
45932,34973,142,Fixed Deposit,20282.73,2026-04-06,Active
52226,43741,69,Savings,19132.96,2026-04-06,Active
53843,54230,130,NRI,103221.08,2026-04-06,Active
54705,49524,41,Savings,33095.78,2026-04-06,Active
56622,46059,137,Savings,4678.99,2026-04-06,Active
56730,9680,109,NRI,47780.67,2026-04-06,Active
67235,3835,143,Savings,18221.25,2026-04-06,Active
71043,55420,124,Savings,22305.73,2026-04-06,Active
72391,33788,121,NRI,37084.76,2026-04-06,Active
79826,50702,17,Savings,104414.95,2026-04-06,Active
83070,33254,38,Savings,21395.84,2026-04-06,Active
85954,30051,149,Savings,20478,2026-04-06,Active
87193,2527,55,Savings,36100.44,2026-04-06,Active
89568,48230,13,Fixed Deposit,1274.84,2026-04-06,Active
3274,13717,50,Savings,140391.31,2026-04-07,Active
4515,47625,68,Savings,14102.54,2026-04-07,Active
11080,28391,82,Fixed Deposit,28120.97,2026-04-07,Active
17134,40321,135,Salary,88845.66,2026-04-07,Active
17922,11671,66,Savings,32020.47,2026-04-07,Active
33257,49999,43,Savings,3000.47,2026-04-07,Active
38902,44821,124,Current,44726.39,2026-04-07,Active
43678,48163,47,Savings,58862.58,2026-04-07,Active
78682,7395,24,Savings,36976.4,2026-04-07,Closed
88141,33639,79,Current,23475.71,2026-04-07,Active
1536,4912,119,Savings,58235.15,2026-04-08,Closed
15592,23898,120,Fixed Deposit,46498.46,2026-04-08,Active
21171,13548,35,Salary,16395.23,2026-04-08,Active
29431,52467,136,Savings,10701.63,2026-04-08,Dormant
30283,27502,32,Savings,72455.48,2026-04-08,Active
66938,8057,21,Current,14304.35,2026-04-08,Active
73891,32556,150,Salary,181507.09,2026-04-08,Active
90355,14352,102,Current,4774.39,2026-04-08,Active
91127,3475,140,Current,67644.5,2026-04-08,Dormant
93844,19958,67,NRI,43809.37,2026-04-08,Active
4378,20834,130,Salary,11084.56,2026-04-09,Active
5005,4966,2,Salary,3554,2026-04-09,Active
5826,2077,58,Savings,771.27,2026-04-09,Active
8784,33215,20,Savings,16966.65,2026-04-09,Active
22564,37839,135,Salary,78424.14,2026-04-09,Dormant
27783,45744,53,Savings,5198.63,2026-04-09,Active
31206,38540,35,Salary,49323.43,2026-04-09,Active
42771,36809,128,Savings,50228.51,2026-04-09,Active
54656,37632,5,Salary,23774.4,2026-04-09,Active
59984,11820,99,Savings,81474.81,2026-04-09,Active
62463,9757,73,Current,40641.1,2026-04-09,Active
79078,43803,116,Salary,42676.22,2026-04-09,Dormant
84907,5157,98,Fixed Deposit,23983.17,2026-04-09,Active
86283,52205,47,Savings,11872.09,2026-04-09,Active
