id,cliente,valor,status,lat,lng,risco_score,ibge,municipio,uf,estado,occurred_at,regiao
8620,Cliente 8620,44014.63,Aprovada,-15.3987,-42.3085,27,317065,Vargem Grande do Rio Pardo,MG,Minas Gerais,2026-02-13T09:50:45,Sudeste
8621,Cliente 8621,10621.74,Aprovada,-18.8411,-42.2867,5,316160,São Geraldo da Piedade,MG,Minas Gerais,2026-01-27T12:04:55,Sudeste
8622,Cliente 8622,12597.51,Fraude,-6.95332,-41.6396,88,220340,Dom Expedito Lopes,PI,Piauí,2026-02-07T15:11:01,Nordeste
8623,Cliente 8623,21905.56,Aprovada,-15.9688,-41.4948,70,310270,Cachoeira de Pajeú,MG,Minas Gerais,2026-05-14T14:40:15,Sudeste
8624,Cliente 8624,34967.58,Fraude,-7.51809,-35.9913,87,250157,Barra de Santana,PB,Paraíba,2026-06-09T20:18:35,Nordeste
8625,Cliente 8625,29564.63,Aprovada,-26.395,-52.7298,24,420917,Jupiá,SC,Santa Catarina,2026-06-29T20:19:59,Sul
8626,Cliente 8626,43262.12,Fraude,-21.2801,-47.1643,100,351090,Cássia dos Coqueiros,SP,São Paulo,2026-05-31T20:29:34,Sudeste
8627,Cliente 8627,16868.55,Aprovada,-1.36745,-47.3066,10,150160,Bonito,PA,Pará,2026-04-01T18:02:52,Norte
8628,Cliente 8628,33294.43,Aprovada,-11.8049,-39.1203,65,290640,Candeal,BA,Bahia,2026-02-15T11:38:05,Nordeste
8629,Cliente 8629,40934.51,Aprovada,-22.6412,-52.0905,46,411830,Paranapoema,PR,Paraná,2026-05-10T02:46:29,Sul
8630,Cliente 8630,8645.67,Reprovada,-27.7085,-53.1351,50,431642,Sagrada Família,RS,Rio Grande do Sul,2026-03-24T23:43:14,Sul
8631,Cliente 8631,8905.87,Reprovada,-13.2731,-50.1634,14,522020,São Miguel do Araguaia,GO,Goiás,2026-07-09T00:32:56,Centro-Oeste
8632,Cliente 8632,42704.55,Aprovada,-24.2775,-53.0759,33,412065,Quarto Centenário,PR,Paraná,2026-06-18T19:20:08,Sul
8633,Cliente 8633,6123.98,Aprovada,-19.3999,-41.1746,67,313410,Itueta,MG,Minas Gerais,2026-06-12T08:34:50,Sudeste
8634,Cliente 8634,18100.41,Aprovada,-2.12696,-46.1228,45,210317,Centro Novo do Maranhão,MA,Maranhão,2026-02-28T18:26:30,Nordeste
8635,Cliente 8635,38698.68,Reprovada,-12.0175,-38.6166,52,292330,Ouriçangas,BA,Bahia,2026-07-17T05:24:46,Nordeste
8636,Cliente 8636,15767.39,Aprovada,-12.1561,-39.7359,25,291400,Ipirá,BA,Bahia,2026-07-13T13:55:41,Nordeste
8637,Cliente 8637,24608.4,Aprovada,-17.5698,-54.7551,2,500793,Sonora,MS,Mato Grosso do Sul,2026-05-03T00:32:47,Centro-Oeste
8638,Cliente 8638,5644.37,Aprovada,-28.514,-55.2251,20,431770,Santo Antônio das Missões,RS,Rio Grande do Sul,2026-05-26T03:10:13,Sul
8639,Cliente 8639,17212.8,Aprovada,-8.24153,-40.3434,49,261245,Santa Cruz,PE,Pernambuco,2026-01-16T17:52:52,Nordeste
8640,Cliente 8640,40339.02,Aprovada,-22.3673,-48.3819,7,351410,Dois Córregos,SP,São Paulo,2026-04-20T07:47:08,Sudeste
8641,Cliente 8641,21974.94,Fraude,-27.3033,-49.793,93,421860,Trombudo Central,SC,Santa Catarina,2026-02-09T23:07:05,Sul
8642,Cliente 8642,36329.9,Aprovada,-20.4378,-54.8647,9,500800,Terenos,MS,Mato Grosso do Sul,2026-05-24T06:06:38,Centro-Oeste
8643,Cliente 8643,35605.7,Aprovada,-4.63019,-42.173,43,220675,Nossa Senhora de Nazaré,PI,Piauí,2026-02-01T22:47:03,Nordeste
8644,Cliente 8644,39332.4,Aprovada,-26.7384,-49.1785,34,421320,Pomerode,SC,Santa Catarina,2026-03-25T14:25:04,Sul
8645,Cliente 8645,43932.52,Aprovada,-5.46863,-47.8863,40,170255,Augustinópolis,TO,Tocantins,2026-02-22T13:09:20,Norte
8646,Cliente 8646,19620.71,Aprovada,-7.44169,-40.6602,70,220595,Marcolândia,PI,Piauí,2026-01-05T15:20:30,Nordeste
8647,Cliente 8647,33957.69,Pendenciada,-8.49655,-41.814,22,220245,Capitão Gervásio Oliveira,PI,Piauí,2026-03-12T01:24:08,Nordeste
8648,Cliente 8648,32520.95,Aprovada,-22.4142,-49.1339,24,353940,Piratininga,SP,São Paulo,2026-04-26T21:31:01,Sudeste
8649,Cliente 8649,45722.13,Aprovada,-6.6386,-35.7778,58,250350,Cacimba de Dentro,PB,Paraíba,2026-04-23T20:24:43,Nordeste
8650,Cliente 8650,47696.53,Aprovada,-7.64505,-40.1476,65,260730,Ipubi,PE,Pernambuco,2026-06-08T12:39:03,Nordeste
8651,Cliente 8651,32809.0,Aprovada,-19.8198,-45.9032,7,311980,Córrego Danta,MG,Minas Gerais,2026-07-12T13:20:34,Sudeste
8652,Cliente 8652,24217.16,Reprovada,-25.3188,-49.3037,14,410040,Almirante Tamandaré,PR,Paraná,2026-01-30T17:30:26,Sul
8653,Cliente 8653,4870.08,Aprovada,-22.2125,-49.6546,8,351670,Garça,SP,São Paulo,2026-05-26T09:10:48,Sudeste
8654,Cliente 8654,26198.31,Aprovada,-3.48125,-45.2496,16,210690,Monção,MA,Maranhão,2026-04-05T12:19:09,Nordeste
8655,Cliente 8655,44502.78,Aprovada,-17.3707,-40.2238,27,292110,Medeiros Neto,BA,Bahia,2026-04-17T01:08:05,Nordeste
8656,Cliente 8656,49037.52,Fraude,-11.7271,-61.7714,100,110028,Rolim de Moura,RO,Rondônia,2026-02-12T11:10:01,Norte
8657,Cliente 8657,44816.2,Reprovada,-19.2835,-42.0097,24,316840,Tarumirim,MG,Minas Gerais,2026-06-09T12:47:37,Sudeste
8658,Cliente 8658,9432.36,Aprovada,-21.0661,-50.1475,9,350810,Buritama,SP,São Paulo,2026-05-11T02:51:32,Sudeste
8659,Cliente 8659,21659.11,Aprovada,-22.5296,-55.7203,66,500660,Ponta Porã,MS,Mato Grosso do Sul,2026-01-12T20:16:20,Centro-Oeste
8660,Cliente 8660,892.27,Aprovada,-6.58047,-36.7736,41,240570,Jardim do Seridó,RN,Rio Grande do Norte,2026-02-11T18:09:16,Nordeste
8661,Cliente 8661,34482.02,Aprovada,-2.05683,-47.5601,55,150405,Mãe do Rio,PA,Pará,2026-03-18T18:21:46,Norte
8662,Cliente 8662,47719.09,Aprovada,-8.31799,-38.7512,1,260392,Carnaubeira da Penha,PE,Pernambuco,2026-05-28T20:24:56,Nordeste
8663,Cliente 8663,44394.57,Pendenciada,-4.92673,-37.9721,7,231180,Russas,CE,Ceará,2026-07-17T19:22:49,Nordeste
8664,Cliente 8664,23048.52,Pendenciada,-2.51657,-44.1019,38,210750,Paço do Lumiar,MA,Maranhão,2026-03-03T13:23:17,Nordeste
8665,Cliente 8665,15526.31,Aprovada,-15.0909,-50.6315,48,520215,Araguapaz,GO,Goiás,2026-04-25T13:34:02,Centro-Oeste
8666,Cliente 8666,7668.23,Aprovada,-29.2969,-51.5028,32,430480,Carlos Barbosa,RS,Rio Grande do Sul,2026-04-29T13:46:47,Sul
8667,Cliente 8667,532.71,Reprovada,-4.1209,-38.4707,47,230523,Horizonte,CE,Ceará,2026-06-03T18:33:14,Nordeste
8668,Cliente 8668,45423.59,Aprovada,-27.7405,-54.8994,51,431507,Porto Vera Cruz,RS,Rio Grande do Sul,2026-01-30T20:08:48,Sul
8669,Cliente 8669,15936.02,Aprovada,-8.74798,-37.3445,34,261580,Tupanatinga,PE,Pernambuco,2026-04-28T04:14:50,Nordeste
8670,Cliente 8670,19894.06,Aprovada,-23.6437,-46.8579,44,351500,Embu das Artes,SP,São Paulo,2026-03-18T09:27:14,Sudeste
8671,Cliente 8671,15525.26,Aprovada,-27.497,-53.6891,14,431230,Miraguaí,RS,Rio Grande do Sul,2026-03-16T23:35:13,Sul
8672,Cliente 8672,11965.9,Fraude,-28.8006,-49.7214,96,421125,Morro Grande,SC,Santa Catarina,2026-01-26T06:30:38,Sul
8673,Cliente 8673,5734.81,Fraude,-11.4832,-39.4234,89,292610,Retirolândia,BA,Bahia,2026-02-04T11:32:45,Nordeste
8674,Cliente 8674,27736.38,Aprovada,-5.83239,-43.8353,4,210230,Buriti Bravo,MA,Maranhão,2026-05-17T03:10:33,Nordeste
8675,Cliente 8675,13265.26,Aprovada,-7.20402,-38.5838,32,250960,Monte Horebe,PB,Paraíba,2026-07-17T12:25:23,Nordeste
8676,Cliente 8676,49589.24,Aprovada,-10.6825,-38.2907,6,291185,Heliópolis,BA,Bahia,2026-04-14T07:10:52,Nordeste
8677,Cliente 8677,22009.83,Aprovada,-25.0968,-52.8755,59,410930,Guaraniaçu,PR,Paraná,2026-04-27T19:02:14,Sul
8678,Cliente 8678,25830.72,Aprovada,-21.0148,-46.5174,42,310760,Bom Jesus da Penha,MG,Minas Gerais,2026-03-23T03:49:06,Sudeste
8679,Cliente 8679,31768.66,Aprovada,-23.589,-51.5792,67,410380,Cambira,PR,Paraná,2026-01-31T14:14:03,Sul
8680,Cliente 8680,10198.54,Aprovada,-26.2105,-50.931,30,411860,Paula Freitas,PR,Paraná,2026-06-11T02:42:18,Sul
8681,Cliente 8681,25001.45,Aprovada,-18.9844,-41.6527,25,316950,Tumiritinga,MG,Minas Gerais,2026-06-04T06:47:59,Sudeste
8682,Cliente 8682,15622.78,Aprovada,-5.14392,-38.0847,32,230760,Limoeiro do Norte,CE,Ceará,2026-01-30T18:00:17,Nordeste
8683,Cliente 8683,28622.49,Aprovada,-15.1514,-42.8718,9,314290,Monte Azul,MG,Minas Gerais,2026-07-23T09:41:33,Sudeste
8684,Cliente 8684,18820.73,Aprovada,-29.3508,-51.7748,6,431036,Imigrante,RS,Rio Grande do Sul,2026-07-11T09:13:02,Sul
8685,Cliente 8685,26262.98,Reprovada,-15.7995,-46.9265,66,520400,Cabeceiras,GO,Goiás,2026-07-02T08:01:57,Centro-Oeste
8686,Cliente 8686,14118.4,Aprovada,-0.758444,-48.5139,9,150630,Salvaterra,PA,Pará,2026-02-08T15:35:13,Norte
8687,Cliente 8687,48073.59,Aprovada,-7.68023,-36.157,4,251278,Riacho de Santo Antônio,PB,Paraíba,2026-06-12T18:27:32,Nordeste
8688,Cliente 8688,12061.63,Pendenciada,-3.94169,-42.9179,42,210220,Buriti,MA,Maranhão,2026-06-12T19:33:10,Nordeste
8689,Cliente 8689,42227.53,Pendenciada,-7.92235,-38.9701,35,261610,Verdejante,PE,Pernambuco,2026-05-27T11:43:59,Nordeste
8690,Cliente 8690,13567.67,Aprovada,-19.7621,-41.608,1,316805,Taparuba,MG,Minas Gerais,2026-07-04T04:05:45,Sudeste
8691,Cliente 8691,11763.59,Aprovada,-30.1643,-53.5603,12,431960,São Sepé,RS,Rio Grande do Sul,2026-03-31T22:16:00,Sul
8692,Cliente 8692,4302.19,Pendenciada,-18.5248,-42.6223,46,311205,Cantagalo,MG,Minas Gerais,2026-04-03T00:39:46,Sudeste
8693,Cliente 8693,25772.78,Aprovada,-0.661019,-49.1771,9,150640,Santa Cruz do Arari,PA,Pará,2026-04-04T20:25:50,Norte
8694,Cliente 8694,9384.71,Aprovada,-20.2372,-42.8169,16,315740,Santa Cruz do Escalvado,MG,Minas Gerais,2026-02-07T17:32:09,Sudeste
8695,Cliente 8695,40283.7,Aprovada,-7.52265,-39.114,4,231110,Porteiras,CE,Ceará,2026-06-30T15:51:41,Nordeste
8696,Cliente 8696,34354.62,Aprovada,-7.56803,-44.06,58,221063,Sebastião Leal,PI,Piauí,2026-07-11T18:57:26,Nordeste
8697,Cliente 8697,28801.18,Aprovada,-7.38115,-35.638,42,250720,Itatuba,PB,Paraíba,2026-06-04T15:40:12,Nordeste
8698,Cliente 8698,18776.44,Fraude,-20.8805,-49.5797,99,352450,Jaci,SP,São Paulo,2026-07-10T16:16:01,Sudeste
8699,Cliente 8699,14974.11,Aprovada,-23.8142,-50.1422,58,411230,Japira,PR,Paraná,2026-01-26T03:42:49,Sul
8700,Cliente 8700,17089.2,Aprovada,-8.7907,-63.7005,57,110080,Candeias do Jamari,RO,Rondônia,2026-04-18T12:25:17,Norte
8701,Cliente 8701,1960.23,Aprovada,-16.0109,-54.9176,53,510740,São Pedro da Cipa,MT,Mato Grosso,2026-03-09T04:49:19,Centro-Oeste
8702,Cliente 8702,24366.65,Aprovada,-23.9612,-47.5062,60,355350,Tapiraí,SP,São Paulo,2026-07-15T11:33:40,Sudeste
8703,Cliente 8703,12436.7,Pendenciada,-24.6517,-49.0044,60,354280,Ribeira,SP,São Paulo,2026-03-05T17:18:27,Sudeste
8704,Cliente 8704,7204.04,Pendenciada,-5.63058,-35.5918,18,241390,Taipu,RN,Rio Grande do Norte,2026-05-24T04:38:32,Nordeste
8705,Cliente 8705,14584.93,Aprovada,-6.81601,-38.6453,20,250220,Bom Jesus,PB,Paraíba,2026-02-28T07:43:07,Nordeste
8706,Cliente 8706,28874.89,Aprovada,-22.9594,-44.0409,29,330260,Mangaratiba,RJ,Rio de Janeiro,2026-01-02T18:04:10,Sudeste
8707,Cliente 8707,4571.81,Pendenciada,-19.888,-44.4318,22,312600,Florestal,MG,Minas Gerais,2026-06-25T22:10:11,Sudeste
8708,Cliente 8708,9121.09,Aprovada,-8.00955,-36.0637,10,261540,Toritama,PE,Pernambuco,2026-02-27T18:36:10,Nordeste
8709,Cliente 8709,46363.2,Aprovada,-22.2713,-46.9481,68,355730,Estiva Gerbi,SP,São Paulo,2026-04-07T19:51:18,Sudeste
8710,Cliente 8710,1815.91,Aprovada,-31.4473,-53.0973,33,431460,Piratini,RS,Rio Grande do Sul,2026-05-30T11:06:00,Sul
8711,Cliente 8711,33755.95,Aprovada,-20.6134,-42.1438,48,312200,Divino,MG,Minas Gerais,2026-01-17T09:40:22,Sudeste
8712,Cliente 8712,32572.32,Pendenciada,-14.051,-52.1601,1,510020,Água Boa,MT,Mato Grosso,2026-04-17T12:58:24,Centro-Oeste
8713,Cliente 8713,22269.44,Reprovada,-28.2887,-49.9457,45,421650,São Joaquim,SC,Santa Catarina,2026-05-13T15:55:52,Sul
8714,Cliente 8714,13565.47,Aprovada,-22.655,-52.8617,55,410710,Diamante do Norte,PR,Paraná,2026-03-05T05:04:51,Sul
8715,Cliente 8715,44848.01,Aprovada,-28.6435,-54.1141,2,431115,Jóia,RS,Rio Grande do Sul,2026-05-01T06:29:38,Sul
8716,Cliente 8716,40235.74,Aprovada,-14.6885,-41.6798,40,292570,Presidente Jânio Quadros,BA,Bahia,2026-01-22T08:04:04,Nordeste
8717,Cliente 8717,21468.81,Aprovada,-10.1345,-43.9563,11,220110,Avelino Lopes,PI,Piauí,2026-05-29T23:56:24,Nordeste
8718,Cliente 8718,8220.54,Reprovada,-9.53009,-36.992,31,270440,Major Isidoro,AL,Alagoas,2026-07-09T23:00:33,Nordeste
8719,Cliente 8719,13613.51,Reprovada,-3.00212,-47.3527,22,150550,Paragominas,PA,Pará,2026-04-25T18:31:08,Norte
8720,Cliente 8720,45272.16,Reprovada,-25.4216,-52.8348,21,410754,Espigão Alto do Iguaçu,PR,Paraná,2026-04-18T03:44:10,Sul
8721,Cliente 8721,34067.38,Aprovada,-28.4548,-52.8182,61,431265,Não-Me-Toque,RS,Rio Grande do Sul,2026-05-26T06:29:14,Sul
8722,Cliente 8722,12893.69,Aprovada,-19.8302,-43.0922,68,310600,Bela Vista de Minas,MG,Minas Gerais,2026-07-15T01:36:48,Sudeste
8723,Cliente 8723,11635.96,Aprovada,-20.7411,-46.8624,51,315290,Pratápolis,MG,Minas Gerais,2026-07-25T13:35:02,Sudeste
8724,Cliente 8724,36594.84,Aprovada,-21.7239,-48.6896,39,355270,Tabatinga,SP,São Paulo,2026-04-22T22:09:53,Sudeste
8725,Cliente 8725,33600.93,Aprovada,-21.1313,-51.1035,39,353010,Mirandópolis,SP,São Paulo,2026-02-14T22:01:26,Sudeste
8726,Cliente 8726,21153.98,Aprovada,-3.44078,-60.4612,10,130255,Manaquiri,AM,Amazonas,2026-06-21T20:19:19,Norte
8727,Cliente 8727,49374.23,Aprovada,-21.7396,-49.3604,46,354010,Pongaí,SP,São Paulo,2026-01-02T20:02:26,Sudeste
8728,Cliente 8728,41653.1,Aprovada,-11.1798,-37.9995,20,280740,Tobias Barreto,SE,Sergipe,2026-07-11T05:38:06,Nordeste
8729,Cliente 8729,25169.29,Aprovada,-6.7303,-37.5704,25,250550,Vista Serrana,PB,Paraíba,2026-05-19T04:50:49,Nordeste
8730,Cliente 8730,39638.55,Aprovada,-28.28,-52.1932,19,431213,Mato Castelhano,RS,Rio Grande do Sul,2026-06-30T18:58:21,Sul
8731,Cliente 8731,3117.39,Pendenciada,-2.00027,-44.5281,52,210310,Cedral,MA,Maranhão,2026-07-19T19:06:23,Nordeste
8732,Cliente 8732,31285.15,Aprovada,-19.8678,-42.971,42,316100,São Domingos do Prata,MG,Minas Gerais,2026-04-24T02:49:45,Sudeste
8733,Cliente 8733,27799.6,Aprovada,-7.51144,-37.6357,13,250010,Água Branca,PB,Paraíba,2026-07-26T07:46:23,Nordeste
8734,Cliente 8734,10805.2,Aprovada,-9.53379,-36.4366,42,270900,Tanque d'Arca,AL,Alagoas,2026-07-13T04:32:45,Nordeste
8735,Cliente 8735,11378.2,Aprovada,-24.2764,-47.2354,53,353720,Pedro de Toledo,SP,São Paulo,2026-06-27T04:18:22,Sudeste
8736,Cliente 8736,27822.44,Aprovada,-27.7706,-53.2513,47,431936,São Pedro das Missões,RS,Rio Grande do Sul,2026-06-01T21:20:11,Sul
8737,Cliente 8737,15302.93,Aprovada,-16.3592,-46.9022,45,317040,Unaí,MG,Minas Gerais,2026-04-07T21:53:41,Sudeste
8738,Cliente 8738,41623.95,Aprovada,-18.6631,-41.4052,48,314150,Mendes Pimentel,MG,Minas Gerais,2026-02-09T02:29:29,Sudeste
8739,Cliente 8739,4428.61,Aprovada,-22.5368,-45.3626,53,317220,Wenceslau Braz,MG,Minas Gerais,2026-07-07T07:06:40,Sudeste
8740,Cliente 8740,26999.72,Reprovada,-6.45823,-38.182,66,241410,Tenente Ananias,RN,Rio Grande do Norte,2026-04-29T08:42:55,Nordeste
8741,Cliente 8741,2774.55,Aprovada,-21.0274,-41.6636,8,320480,São José do Calçado,ES,Espírito Santo,2026-01-12T13:28:09,Sudeste
8742,Cliente 8742,43664.06,Aprovada,-25.8734,-49.4973,38,412120,Quitandinha,PR,Paraná,2026-07-06T18:17:13,Sul
8743,Cliente 8743,35798.46,Aprovada,-15.9009,-40.1841,43,313650,Jordânia,MG,Minas Gerais,2026-01-14T09:19:37,Sudeste
8744,Cliente 8744,48347.65,Pendenciada,-29.7642,-50.0282,9,430463,Capão da Canoa,RS,Rio Grande do Sul,2026-06-25T20:24:27,Sul
8745,Cliente 8745,40642.99,Aprovada,-17.6002,-42.1587,49,316555,Setubinha,MG,Minas Gerais,2026-03-13T19:34:33,Sudeste
8746,Cliente 8746,40616.97,Pendenciada,-9.71891,-43.9072,16,220665,Morro Cabeça no Tempo,PI,Piauí,2026-03-14T04:15:48,Nordeste
8747,Cliente 8747,41306.28,Aprovada,-8.80755,-49.5569,34,170190,Araguacema,TO,Tocantins,2026-03-22T22:00:12,Norte
8748,Cliente 8748,42335.37,Reprovada,-7.94041,-39.2951,46,261400,Serrita,PE,Pernambuco,2026-02-27T02:47:39,Nordeste
8749,Cliente 8749,12669.04,Pendenciada,-21.359,-46.9401,17,310410,Arceburgo,MG,Minas Gerais,2026-05-07T15:24:30,Sudeste
8750,Cliente 8750,48107.0,Reprovada,-18.548,-42.7655,32,316280,São João Evangelista,MG,Minas Gerais,2026-03-21T05:25:54,Sudeste
8751,Cliente 8751,42253.81,Reprovada,-7.71478,-47.3252,17,170900,Goiatins,TO,Tocantins,2026-03-11T19:24:30,Norte
8752,Cliente 8752,14692.72,Reprovada,-5.02078,-44.2754,9,210450,Governador Archer,MA,Maranhão,2026-01-09T02:39:11,Nordeste
8753,Cliente 8753,25310.95,Aprovada,-24.448,-50.7533,25,411007,Imbaú,PR,Paraná,2026-06-04T06:28:54,Sul
8754,Cliente 8754,9334.05,Pendenciada,-20.3468,-46.8456,28,312120,Delfinópolis,MG,Minas Gerais,2026-07-13T15:08:18,Sudeste
8755,Cliente 8755,13072.57,Aprovada,-22.6693,-53.8601,27,500625,Novo Horizonte do Sul,MS,Mato Grosso do Sul,2026-06-03T15:38:34,Centro-Oeste
8756,Cliente 8756,10838.54,Fraude,-2.77206,-44.0501,86,210510,Icatu,MA,Maranhão,2026-04-02T16:26:04,Nordeste
8757,Cliente 8757,4030.6,Aprovada,-26.4549,-52.6875,63,420560,Galvão,SC,Santa Catarina,2026-05-30T17:45:14,Sul
8758,Cliente 8758,17487.14,Aprovada,-1.36391,-48.3743,66,150080,Ananindeua,PA,Pará,2026-01-04T08:57:54,Norte
8759,Cliente 8759,39191.09,Aprovada,-7.68023,-36.157,22,251278,Riacho de Santo Antônio,PB,Paraíba,2026-05-02T15:11:25,Nordeste
8760,Cliente 8760,34184.96,Pendenciada,-13.7801,-47.2659,19,522108,Teresina de Goiás,GO,Goiás,2026-05-12T16:33:29,Centro-Oeste
8761,Cliente 8761,24737.75,Aprovada,-21.0642,-43.7598,2,315440,Ressaquinha,MG,Minas Gerais,2026-05-10T04:47:16,Sudeste
8762,Cliente 8762,44932.06,Aprovada,-21.252,-48.3252,64,352430,Jaboticabal,SP,São Paulo,2026-01-21T19:07:48,Sudeste
8763,Cliente 8763,6973.84,Aprovada,-2.38991,-45.82,29,210923,Presidente Médici,MA,Maranhão,2026-05-08T01:24:55,Nordeste
8764,Cliente 8764,10225.36,Aprovada,-8.4665,-36.7788,28,260060,Alagoinha,PE,Pernambuco,2026-01-20T10:31:16,Nordeste
8765,Cliente 8765,19798.64,Aprovada,-22.8832,-43.1034,25,330330,Niterói,RJ,Rio de Janeiro,2026-04-11T18:15:45,Sudeste
8766,Cliente 8766,19764.97,Reprovada,-16.8044,-49.924,15,521570,Palmeiras de Goiás,GO,Goiás,2026-02-26T21:54:45,Centro-Oeste
8767,Cliente 8767,5532.44,Aprovada,-6.7529,-51.0858,36,150543,Ourilândia do Norte,PA,Pará,2026-06-11T07:41:20,Norte
8768,Cliente 8768,17937.79,Reprovada,-21.921,-50.7357,50,350580,Bastos,SP,São Paulo,2026-07-20T16:37:31,Sudeste
8769,Cliente 8769,41707.84,Aprovada,-4.24749,-49.9499,30,150506,Novo Repartimento,PA,Pará,2026-04-23T20:57:01,Norte
8770,Cliente 8770,34052.16,Aprovada,-23.116,-50.1842,41,410270,Barra do Jacaré,PR,Paraná,2026-01-12T14:59:36,Sul
8771,Cliente 8771,10881.56,Aprovada,-19.1832,-51.3998,49,521225,Lagoa Santa,GO,Goiás,2026-06-25T14:56:13,Centro-Oeste
8772,Cliente 8772,47655.7,Fraude,-18.4478,-43.6591,91,312100,Datas,MG,Minas Gerais,2026-01-18T07:11:21,Sudeste
8773,Cliente 8773,19901.31,Aprovada,-12.538,-49.9242,21,171884,Sandolândia,TO,Tocantins,2026-05-24T21:49:35,Norte
8774,Cliente 8774,33546.9,Aprovada,-2.52936,-57.7538,17,130430,Urucará,AM,Amazonas,2026-07-03T13:53:26,Norte
8775,Cliente 8775,19058.84,Pendenciada,-25.2977,-54.0943,0,411580,Medianeira,PR,Paraná,2026-05-10T03:30:18,Sul
8776,Cliente 8776,30102.92,Fraude,-12.9289,-49.8231,86,170200,Araguaçu,TO,Tocantins,2026-06-14T05:34:08,Norte
8777,Cliente 8777,17837.69,Aprovada,-6.71387,-37.2027,37,241210,São João do Sabugi,RN,Rio Grande do Norte,2026-01-30T10:17:11,Nordeste
8778,Cliente 8778,24748.64,Aprovada,-28.9806,-49.4237,25,420195,Balneário Arroio do Silva,SC,Santa Catarina,2026-05-24T17:17:58,Sul
8779,Cliente 8779,39003.35,Reprovada,-3.86813,-54.2124,20,150565,Placas,PA,Pará,2026-02-25T15:55:18,Norte
8780,Cliente 8780,32813.34,Pendenciada,-18.7828,-42.3629,38,316550,Sardoá,MG,Minas Gerais,2026-01-10T06:47:08,Sudeste
8781,Cliente 8781,45208.96,Aprovada,-7.87918,-40.08,27,260990,Ouricuri,PE,Pernambuco,2026-01-26T11:07:52,Nordeste
8782,Cliente 8782,32676.68,Aprovada,-4.06873,-45.69,68,211000,Santa Luzia,MA,Maranhão,2026-02-11T14:45:04,Nordeste
8783,Cliente 8783,36659.75,Fraude,-17.8744,-44.1775,94,310920,Buenópolis,MG,Minas Gerais,2026-05-28T08:50:35,Sudeste
8784,Cliente 8784,12509.16,Aprovada,-19.6741,-44.8964,40,315140,Pitangui,MG,Minas Gerais,2026-07-23T09:12:45,Sudeste
8785,Cliente 8785,29152.63,Pendenciada,-8.00827,-35.6957,4,260490,Cumaru,PE,Pernambuco,2026-07-08T06:30:35,Nordeste
8786,Cliente 8786,15730.07,Aprovada,-9.18564,-43.0494,68,220070,Anísio de Abreu,PI,Piauí,2026-05-14T21:32:33,Nordeste
8787,Cliente 8787,23744.68,Reprovada,-12.1706,-51.5032,8,510185,Bom Jesus do Araguaia,MT,Mato Grosso,2026-05-18T21:59:30,Centro-Oeste
8788,Cliente 8788,35648.38,Aprovada,-7.02808,-39.2828,12,230320,Caririaçu,CE,Ceará,2026-04-22T05:01:41,Nordeste
8789,Cliente 8789,28401.03,Reprovada,-6.34149,-47.3962,22,210900,Porto Franco,MA,Maranhão,2026-04-07T15:56:24,Nordeste
8790,Cliente 8790,14948.52,Aprovada,-28.9312,-51.5516,0,432280,Veranópolis,RS,Rio Grande do Sul,2026-02-06T00:20:13,Sul
8791,Cliente 8791,42737.47,Aprovada,-14.7992,-46.2506,13,522070,Sítio d'Abadia,GO,Goiás,2026-06-30T05:01:39,Centro-Oeste
8792,Cliente 8792,14631.19,Aprovada,-21.7792,-50.7949,50,353600,Parapuã,SP,São Paulo,2026-02-08T20:07:17,Sudeste
8793,Cliente 8793,36166.75,Aprovada,-11.1902,-37.6775,52,280510,Pedrinhas,SE,Sergipe,2026-04-04T12:07:58,Nordeste
8794,Cliente 8794,46095.26,Fraude,-12.5307,-38.3009,89,292100,Mata de São João,BA,Bahia,2026-01-03T22:28:51,Nordeste
8795,Cliente 8795,47613.37,Aprovada,-3.50164,-42.1865,11,220540,Joaquim Pires,PI,Piauí,2026-05-30T02:56:26,Nordeste
8796,Cliente 8796,42559.86,Aprovada,-19.7631,-48.5716,1,311140,Campo Florido,MG,Minas Gerais,2026-01-02T02:24:34,Sudeste
8797,Cliente 8797,13673.98,Aprovada,-9.78301,-36.0971,15,270860,São Miguel dos Campos,AL,Alagoas,2026-02-22T18:08:56,Nordeste
8798,Cliente 8798,20834.65,Pendenciada,-29.3271,-52.2374,53,430461,Canudos do Vale,RS,Rio Grande do Sul,2026-04-27T11:13:26,Sul
8799,Cliente 8799,33209.17,Aprovada,-15.235,-56.4917,45,510490,Jangada,MT,Mato Grosso,2026-05-10T19:42:13,Centro-Oeste
8800,Cliente 8800,40188.07,Aprovada,-7.0918,-38.1681,46,250020,Aguiar,PB,Paraíba,2026-05-24T20:41:00,Nordeste
8801,Cliente 8801,36967.05,Aprovada,-20.7656,-43.1895,18,315310,Presidente Bernardes,MG,Minas Gerais,2026-07-11T10:14:42,Sudeste
8802,Cliente 8802,18522.97,Pendenciada,-19.0671,-42.5419,12,310050,Açucena,MG,Minas Gerais,2026-05-13T22:49:36,Sudeste
8803,Cliente 8803,29576.6,Fraude,-10.4333,-45.1633,91,220290,Corrente,PI,Piauí,2026-05-27T06:00:47,Nordeste
